,id,Name,position,team,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date,season,injury,days_of_injury,start_date,end_date
31,85864,Cedric Teuchert,Centre-Forward,1-fc-union-berlin,20/21,Foot Injury,15,"Oct 21, 2020","Nov 5, 2020",19/20,Thigh Muscle Strain,14,"Aug 5, 2019","Aug 19, 2019",18/19,Back trouble,5,"Nov 10, 2018","Nov 15, 2018",17/18,Concussion,14,"May 28, 2018","Jun 11, 2018",16/17,Fractured Hand,42,"Jul 28, 2016","Sep 8, 2016",14/15,Patella tendon irritation,3,"May 11, 2015","May 14, 2015",14/15,Problems with the right hip flexor,3,"Apr 13, 2015","Apr 16, 2015",13/14,Patella problems,42,"Sep 19, 2013","Oct 31, 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,159844,Anthony Ujah,Centre-Forward,1-fc-union-berlin,21/22,Muscular problems,57,"Sep 13, 2021",-,20/21,Muscular problems,22,"Mar 1, 2021","Mar 23, 2021",20/21,Muscular problems,21,"Jan 26, 2021","Feb 16, 2021",19/20,Unknown Injury,61,"Jun 2, 2020","Aug 2, 2020",19/20,Unknown Injury,8,"May 20, 2020","May 28, 2020",19/20,Problems with the hip flexor,6,"Sep 22, 2019","Sep 28, 2019",18/19,Muscular problems,10,"Nov 22, 2018","Dec 2, 2018",17/18,Tear in the abductor muscle,172,"Aug 31, 2017","Feb 19, 2018",15/16,Bruise,14,"Sep 14, 2015","Sep 28, 2015",13/14,Flu,9,"Oct 16, 2013","Oct 25, 2013",13-12,Flu,31,"Mar 7, 2013","Apr 7, 2013",,,,,,,,,,,,,,,,,,,,
0,519414,Stefan Ortega,Goalkeeper,arminia-bielefeld,20/21,Shoulder Injury,61,"Dec 9, 2020","Feb 8, 2021",19/20,Muscular problems,6,"Jan 27, 2020","Feb 2, 2020",18/19,Fitness,34,"Feb 16, 2019","Mar 22, 2019",17/18,Cruciate Ligament Rupture,313,"Apr 8, 2018","Feb 15, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,85660,Oscar Linn??r,Goalkeeper,arminia-bielefeld,20/21,Torn Muscle Fibre,33,"Apr 18, 2021","May 21, 2021",19/20,Cruciate Ligament Surgery,259,"Aug 29, 2019","May 14, 2020",19/20,Cruciate Ligament Rupture,5,"Aug 24, 2019","Aug 29, 2019",19/20,Rupture of Outer Meniscus,5,"Aug 24, 2019","Aug 29, 2019",17/18,Medial Collateral Ligament Tear,82,"Apr 3, 2018","Jun 24, 2018",16/17,Gastric problems,5,"Oct 22, 2016","Oct 27, 2016",14/15,Bone inflammation,43,"Jan 25, 2015","Mar 9, 2015",14/15,Metatarsal Fracture,124,"Aug 29, 2014","Dec 31, 2014",13-12,Ruptured ankle ligament,33,"Oct 28, 2012","Nov 30, 2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,334221,Nikolai Rehnen,Goalkeeper,arminia-bielefeld,21/22,Ankle Injury,7,"Sep 8, 2021","Sep 15, 2021",20/21,Thigh Muscle Strain,17,"Nov 29, 2020","Dec 16, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,74856,Arne Schulz,Goalkeeper,arminia-bielefeld,20/21,Quarantine,18,"Apr 8, 2021","Apr 26, 2021",20/21,Muscular problems,11,"Mar 11, 2021","Mar 22, 2021",20/21,Abdominal Influenza,5,"Dec 11, 2020","Dec 16, 2020",20/21,Thigh Muscle Strain,12,"Sep 5, 2020","Sep 17, 2020",19/20,Influenza,7,"Dec 9, 2019","Dec 16, 2019",19/20,Ligament Problems,15,"Nov 24, 2019","Dec 9, 2019",19/20,Groin Strain,17,"Sep 14, 2019","Oct 1, 2019",18/19,Abdominal Influenza,6,"Mar 14, 2019","Mar 20, 2019",18/19,Cold,2,"Dec 15, 2018","Dec 17, 2018",18/19,Ankle Injury,28,"Nov 6, 2018","Dec 4, 2018",17/18,Muscular problems,30,"May 26, 2018","Jun 25, 2018",17/18,Ill,17,"Dec 15, 2017","Jan 1, 2018",17/18,Cheekbone Fracture,48,"Aug 31, 2017","Oct 18, 2017",16/17,Ill,5,"Apr 28, 2017","May 3, 2017",16/17,Muscular problems,4,"Feb 27, 2017","Mar 3, 2017"
4,606307,Amos Pieper,Centre-Back,arminia-bielefeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,94771,Joakim Nilsson,Centre-Back,arminia-bielefeld,20/21,Torn Muscle Fibre,47,"Dec 9, 2020","Jan 25, 2021",20/21,Hairline crack in the foot,91,"Aug 10, 2020","Nov 9, 2020",19/20,Metatarsal Fracture,103,"Feb 1, 2020","May 14, 2020",15/16,Ill,7,"Nov 30, 2015","Dec 7, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,606308,Mike van der Hoorn,Centre-Back,arminia-bielefeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,366974,Brian Behrendt,Centre-Back,arminia-bielefeld,20/21,Ill,5,"Oct 30, 2020","Nov 4, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,342702,Anderson Lucoqui,Left-Back,arminia-bielefeld,20/21,Corona virus,11,"Sep 11, 2020","Sep 22, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,377387,Jacob Barrett Laursen,Left-Back,arminia-bielefeld,21/22,Fitness,13,"Aug 24, 2021","Sep 6, 2021",21/22,Muscle Injury,22,"Aug 1, 2021","Aug 23, 2021",20/21,Fitness,13,"Apr 27, 2021","May 10, 2021",20/21,Corona virus,18,"Apr 8, 2021","Apr 26, 2021",20/21,Facial Injury,4,"Mar 8, 2021","Mar 12, 2021",19/20,Muscular problems,20,"Jun 3, 2020","Jun 23, 2020",19/20,Ankle Injury,44,"Jan 12, 2020","Feb 25, 2020",19/20,Fitness,32,"Aug 1, 2019","Sep 2, 2019",18/19,Pubitis,112,"Apr 10, 2019","Jul 31, 2019",18/19,Unknown Injury,34,"Oct 9, 2018","Nov 12, 2018",17/18,Fitness,3,"Nov 23, 2017","Nov 26, 2017",17/18,Torn ankle ligament,41,"Oct 12, 2017","Nov 22, 2017",,,,,,,,,,,,,,,
10,187105,C??dric Brunner,Right-Back,arminia-bielefeld,21/22,Concussion,9,"Oct 31, 2021",-,15/16,Leg Injury,4,"Apr 9, 2016","Apr 13, 2016",13/14,Knee Injury,10,"Dec 13, 2013","Dec 23, 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,152317,Nathan de Medina,Right-Back,arminia-bielefeld,20/21,Muscular problems,15,"Jan 10, 2021","Jan 25, 2021",20/21,Calf muscle strain,3,"Dec 14, 2020","Dec 17, 2020",19/20,Hand fracture,12,"Feb 23, 2020","Mar 6, 2020",18/19,Influenza,7,"Mar 11, 2019","Mar 18, 2019",17/18,Heel Bone Injury,7,"Aug 13, 2017","Aug 20, 2017",16/17,Shoulder Injury,74,"Dec 11, 2016","Feb 23, 2017",16/17,Bruise,10,"Aug 11, 2016","Aug 21, 2016",13-12,Hip problems,3,"Mar 11, 2013","Mar 14, 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,285951,Manuel Prietl,Defensive Midfield,arminia-bielefeld,20/21,Ligament Problems,23,"Sep 20, 2020","Oct 13, 2020",19/20,Ankle Injury,52,"Jan 25, 2019","Mar 18, 2019",16/17,Adductor problems,156,"Jan 25, 2017","Jun 30, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,511246,Fabian Kunze,Defensive Midfield,arminia-bielefeld,21/22,Tear in a joint capsule,16,"Oct 24, 2021",-,19/20,Fitness,9,"Oct 14, 2019","Oct 23, 2019",19/20,Intraarticular ligament fissure,25,"Sep 19, 2019","Oct 14, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,392139,Julian Frommann,Defensive Midfield,arminia-bielefeld,21/22,Ligament Injury,63,"Aug 8, 2021","Oct 10, 2021",20/21,Muscular problems,12,"Sep 11, 2020","Sep 23, 2020",19/20,Muscular problems,47,"May 14, 2020","Jun 30, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,358504,Arne Maier,Central Midfield,arminia-bielefeld,21/22,Knee Problems,25,"Oct 6, 2021","Oct 31, 2021",20/21,Muscular problems,2,"Jan 27, 2021","Jan 29, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,240274,Marcel Hartel,Central Midfield,arminia-bielefeld,19/20,Unknown Injury,12,"Dec 19, 2019","Dec 31, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,189073,Nils Seufert,Central Midfield,arminia-bielefeld,17/18,Flu,1,"Feb 10, 2018","Feb 11, 2018",16/17,Metatarsal Fracture,60,"Jul 8, 2016","Sep 6, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,52530,Reinhold Yabo,Central Midfield,arminia-bielefeld,21/22,Unknown Injury,25,"Oct 15, 2021",-,21/22,Unknown Injury,28,"Sep 10, 2021","Oct 8, 2021",19/20,Calf muscle strain,7,"Dec 4, 2019","Dec 11, 2019",19/20,Fitness,54,"Aug 15, 2019","Oct 8, 2019",18/19,Surgery,171,"Feb 25, 2019","Aug 15, 2019",18/19,Hip problems,5,"Feb 20, 2019","Feb 25, 2019",18/19,Hip problems,13,"Jan 21, 2019","Feb 3, 2019",18/19,Fitness,28,"Dec 3, 2018","Dec 31, 2018",18/19,Knee Problems,32,"Nov 1, 2018","Dec 3, 2018",18/19,Knee Problems,45,"Aug 31, 2018","Oct 15, 2018",17/18,Muscular problems,19,"Apr 5, 2018","Apr 24, 2018",17/18,Ill,7,"Jan 25, 2018","Feb 1, 2018",17/18,Calf Problems,28,"Oct 23, 2017","Nov 20, 2017",17/18,Back Injury,10,"Sep 25, 2017","Oct 5, 2017",15/16,Fitness,42,"May 21, 2015","Jul 2, 2015"
19,147038,Jomaine Consbruch,Central Midfield,arminia-bielefeld,20/21,Dead Leg,15,"Oct 13, 2020","Oct 28, 2020",19/20,Fitness,34,"Jul 22, 2019","Aug 25, 2019",18/19,Acromioclavicular Separation,110,"May 3, 2019","Aug 21, 2019",18/19,Concussion,9,"May 3, 2019","May 12, 2019",18/19,Tonsillitis,10,"Feb 15, 2019","Feb 25, 2019",18/19,Knee Injury,9,"Nov 10, 2018","Nov 19, 2018",18/19,Torn Meniscus,23,"Aug 11, 2018","Sep 3, 2018",17/18,Unknown Injury,10,"Apr 16, 2018","Apr 26, 2018",17/18,Unknown Injury,5,"Apr 5, 2018","Apr 10, 2018",17/18,Unknown Injury,14,"Feb 1, 2018","Feb 15, 2018",17/18,Ill,3,"Dec 15, 2017","Dec 18, 2017",16/17,Unknown Injury,6,"Oct 27, 2016","Nov 2, 2016",15/16,Ill,6,"May 20, 2016","May 26, 2016",15/16,Torn Muscle Fibre,30,"Aug 2, 2015","Sep 1, 2015",,,,,
20,334186,Michel Vlap,Attacking Midfield,arminia-bielefeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,185164,Masaya Okugawa,Attacking Midfield,arminia-bielefeld,20/21,Thigh Problems,5,"Mar 11, 2021","Mar 16, 2021",20/21,Knee Problems,12,"Dec 9, 2020","Dec 21, 2020",18/19,Unknown Injury,25,"Apr 22, 2019","May 17, 2019",17/18,Appendectomy,20,"Apr 10, 2018","Apr 30, 2018",17/18,Hand fracture,59,"Dec 3, 2017","Jan 31, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,85941,Vladislav Cherny,Attacking Midfield,arminia-bielefeld,19/20,Influenza,7,"Feb 13, 2020","Feb 20, 2020",18/19,Torn Collateral Ligament,27,"Oct 23, 2018","Nov 19, 2018",12-11,Eye Injury,4,"Mar 13, 2012","Mar 17, 2012",12-11,Bruised Hip,3,"Nov 30, 2011","Dec 3, 2011",11-10,Fractured Rib,53,"Jul 18, 2010","Sep 9, 2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,85000,Noel Niemann,Left Winger,arminia-bielefeld,21/22,Tear in the abductor muscle,4,"Aug 13, 2021","Aug 17, 2021",20/21,Bruise,28,"Feb 14, 2021","Mar 14, 2021",20/21,Torn Muscle Fibre,20,"Oct 12, 2020","Nov 1, 2020",19/20,Abdominal Influenza,3,"Nov 8, 2019","Nov 11, 2019",19/20,Abdominal Influenza,5,"Nov 7, 2019","Nov 12, 2019",18/19,Sprained Ankle,14,"Oct 21, 2018","Nov 4, 2018",18/19,Twisted knee,5,"Sep 11, 2018","Sep 16, 2018",17/18,Thigh Problems,42,"Apr 5, 2018","May 17, 2018",17/18,Ill,4,"Feb 15, 2018","Feb 19, 2018",17/18,Minor Knock,4,"Nov 30, 2017","Dec 4, 2017",17/18,Torn Muscle Fibre,46,"Aug 17, 2017","Oct 2, 2017",16/17,Minor Knock,0,"Oct 3, 2016","Oct 3, 2016",14/15,Knee Problems,10,"Oct 20, 2014","Oct 30, 2014",13/14,Cruciate Ligament Rupture,298,"Aug 8, 2013","Jun 2, 2014",13-12,Ankle Injury,4,"Oct 4, 2012","Oct 8, 2012"
24,78147,Ritsu Doan,Right Winger,arminia-bielefeld,18/19,Thigh Problems,2,"Sep 25, 2018","Sep 27, 2018",13/14,Facial Fracture,47,"Oct 5, 2013","Nov 21, 2013",13-12,Back trouble,7,"Apr 29, 2013","May 6, 2013",13-12,Knee Problems,3,"Jan 8, 2013","Jan 11, 2013",13-12,Bruised Foot,1,"Sep 13, 2012","Sep 14, 2012",12-11,Cold,3,"Mar 20, 2012","Mar 23, 2012",12-11,Bruised Foot,11,"Dec 1, 2011","Dec 12, 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,296397,Christian Gebauer,Right Winger,arminia-bielefeld,21/22,Muscular problems,10,"Aug 27, 2021","Sep 6, 2021",21/22,Infection,8,"Aug 16, 2021","Aug 24, 2021",20/21,Gastric problems,2,"Apr 17, 2021","Apr 19, 2021",20/21,Ankle Injury,10,"Dec 8, 2020","Dec 18, 2020",20/21,Fitness,13,"Oct 12, 2020","Oct 25, 2020",20/21,Twisted knee,15,"Sep 26, 2020","Oct 11, 2020",19/20,Bruised Foot,7,"Jun 17, 2020","Jun 24, 2020",19/20,Quarantine,14,"Mar 17, 2020","Mar 31, 2020",19/20,Knee Injury,18,"Jan 9, 2020","Jan 27, 2020",19/20,Fitness,13,"Nov 6, 2019","Nov 19, 2019",19/20,Knee Injury,91,"Aug 6, 2019","Nov 5, 2019",18/19,Medial Collateral Ligament Injury,62,"Apr 5, 2019","Jun 6, 2019",18/19,Groin Injury,14,"Feb 4, 2019","Feb 18, 2019",18/19,Infection,2,"Dec 14, 2018","Dec 16, 2018",18/19,Muscular problems,8,"Nov 11, 2018","Nov 19, 2018"
26,123683,Cebio Soukou,Right Winger,arminia-bielefeld,20/21,Muscular problems,9,"Mar 8, 2021","Mar 17, 2021",19/20,Ligament Problems,47,"May 14, 2020","Jun 30, 2020",18/19,Fitness,9,"Apr 17, 2019","Apr 26, 2019",18/19,Strain,25,"Mar 23, 2019","Apr 17, 2019",18/19,Fitness,28,"Dec 3, 2018","Dec 31, 2018",18/19,Ruptured knee ligament,49,"Nov 12, 2018","Dec 31, 2018",18/19,Ligament Problems,21,"Nov 12, 2018","Dec 3, 2018",15/16,Knee Surgery,60,"May 1, 2016","Jun 30, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,216804,J??an S??mun Edmundsson,Second Striker,arminia-bielefeld,20/21,Strain,14,"Dec 17, 2020","Dec 31, 2020",19/20,Meniscal Injury,13,"Jun 17, 2020","Jun 30, 2020",18/19,Concussion,31,"May 20, 2019","Jun 20, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,606301,Andreas Voglsammer,Centre-Forward,arminia-bielefeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,275423,Sergio C??rdova,Centre-Forward,arminia-bielefeld,21/22,Muscle Injury,18,"Oct 22, 2021",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,264304,Fabian Klos,Centre-Forward,arminia-bielefeld,19/20,Meniscal Injury,127,"Aug 26, 2019","Dec 31, 2019",17/18,Tonsillitis,20,"Dec 24, 2017","Jan 13, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,279064,Sven Schipplock,Centre-Forward,arminia-bielefeld,21/22,Corona virus,13,"Oct 27, 2021",-,19/20,Muscular problems,8,"Sep 24, 2019","Oct 2, 2019",19/20,Thigh Problems,6,"Aug 29, 2019","Sep 4, 2019",19/20,Fitness,20,"Jun 22, 2019","Jul 12, 2019",18/19,Pubitis,42,"May 10, 2019","Jun 21, 2019",18/19,Thigh Problems,12,"Mar 21, 2019","Apr 2, 2019",18/19,Muscular problems,9,"Mar 4, 2019","Mar 13, 2019",18/19,Fitness,7,"Dec 3, 2018","Dec 10, 2018",18/19,Muscular problems,18,"Nov 15, 2018","Dec 3, 2018",15/16,Knee Problems,14,"Feb 26, 2016","Mar 11, 2016",,,,,,,,,,,,,,,,,,,,,,,,,
32,307052,Sebastian M??ller,Centre-Forward,arminia-bielefeld,19/20,Hamstring Injury,16,"May 28, 2020","Jun 13, 2020",19/20,Calf Strain,24,"Aug 16, 2019","Sep 9, 2019",18/19,Torn Muscle Fibre,7,"Feb 11, 2019","Feb 18, 2019",18/19,Torn Muscle Fibre,27,"Dec 3, 2018","Dec 30, 2018",18/19,Ankle Injury,23,"Aug 1, 2018","Aug 24, 2018",16/17,Bruised Knee,4,"Apr 27, 2017","May 1, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,616341,Gianluigi Donnarumma,Goalkeeper,fc-paris-saint-germain,21/22,Ankle Injury,14,"Aug 4, 2021","Aug 18, 2021",20/21,Unknown Injury,3,"Jun 17, 2021","Jun 20, 2021",20/21,Rest ,3,"Feb 3, 2021","Feb 6, 2021",20/21,Corona virus,9,"Jan 13, 2021","Jan 22, 2021",20/21,Bruised Foot,9,"Dec 1, 2020","Dec 10, 2020",20/21,Bruised Foot,8,"Nov 17, 2020","Nov 25, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,141050,Keylor Navas,Goalkeeper,fc-paris-saint-germain,20/21,Calf Problems,7,"Mar 29, 2021","Apr 5, 2021",20/21,Quarantine,3,"Oct 15, 2020","Oct 18, 2020",19/20,Knee inflammation ,23,"Jan 26, 2020","Feb 18, 2020",19/20,Knee inflammation ,4,"Jan 20, 2020","Jan 24, 2020",19/20,Muscular problems,4,"Dec 13, 2019","Dec 17, 2019",19/20,Calf Injury,3,"Aug 9, 2019","Aug 12, 2019",18/19,Ankle Injury,7,"Feb 17, 2019","Feb 24, 2019",18/19,Ankle Injury,12,"Jan 13, 2019","Jan 25, 2019",18/19,Rest ,5,"Sep 25, 2018","Sep 30, 2018",17/18,Achilles tendon rupture,142,"Apr 3, 2018","Aug 23, 2018",17/18,Calf Strain,65,"Jan 25, 2018","Mar 31, 2018",16/17,Knee Injury,15,"Apr 24, 2017","May 9, 2017",14/15,Leg Injury,32,"Feb 8, 2015","Mar 12, 2015",13-12,Ankle Injury,6,"May 9, 2013","May 15, 2013",12-11,Fatigue fracture,15,"Sep 6, 2011","Sep 21, 2011"
2,810096,Sergio Rico,Goalkeeper,fc-paris-saint-germain,21/22,Adductor problems,15,"Sep 6, 2021","Sep 21, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,787912,Alexandre Letellier,Goalkeeper,fc-paris-saint-germain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,166237,Denis Franchi,Goalkeeper,fc-paris-saint-germain,21/22,Thigh Problems,33,"Oct 16, 2021","Nov 18, 2021",21/22,Fitness,24,"Aug 1, 2021","Aug 25, 2021",20/21,Knock,17,"Oct 17, 2020","Nov 3, 2020",20/21,Corona virus,9,"Sep 2, 2020","Sep 11, 2020",19/20,Ankle problems,4,"Jan 13, 2020","Jan 17, 2020",16/17,Ruptured sideband in the ankle,35,"Nov 28, 2016","Jan 2, 2017",16/17,Ruptured ankle aigament,10,"Nov 7, 2016","Nov 17, 2016",16/17,Minor Knock,0,"Aug 25, 2016","Aug 25, 2016",15/16,Adductor problems,3,"Oct 5, 2015","Oct 8, 2015",14/15,Minor Knock,3,"Nov 24, 2014","Nov 27, 2014",13/14,Fracture,94,"Dec 2, 2013","Mar 6, 2014",,,,,,,,,,,,,,,,,,,,
5,85148,Marquinhos,Centre-Back,fc-paris-saint-germain,21/22,Ill,3,"Oct 2, 2021","Oct 5, 2021",20/21,Hamstring Injury,50,"Oct 25, 2020","Dec 14, 2020",20/21,Hamstring Injury,4,"Oct 14, 2020","Oct 18, 2020",19/20,Virus Infection,10,"Dec 12, 2019","Dec 22, 2019",19/20,Foot Injury,63,"Aug 21, 2019","Oct 23, 2019",18/19,Hamstring Injury,25,"Mar 7, 2019","Apr 1, 2019",18/19,Knee Problems,4,"Sep 27, 2018","Oct 1, 2018",18/19,Calf Problems,7,"Aug 16, 2018","Aug 23, 2018",17/18,Muscular problems,3,"May 3, 2018","May 6, 2018",17/18,Knee Problems,12,"Apr 1, 2018","Apr 13, 2018",17/18,Back trouble,2,"Feb 2, 2018","Feb 4, 2018",17/18,Influenza,3,"Jan 29, 2018","Feb 1, 2018",17/18,Influenza,7,"Oct 5, 2017","Oct 12, 2017",17/18,Fitness,18,"Jul 27, 2017","Aug 14, 2017",16/17,Knee Problems,0,"Jun 8, 2017","Jun 8, 2017"
6,342229,Presnel Kimpembe,Centre-Back,fc-paris-saint-germain,21/22,Infection,7,"Oct 26, 2021","Nov 2, 2021",21/22,Calf Injury,8,"Sep 2, 2021","Sep 10, 2021",20/21,Calf Injury,6,"May 5, 2021","May 11, 2021",20/21,Calf Injury,4,"Apr 29, 2021","May 3, 2021",20/21,Thigh Problems,14,"Nov 1, 2020","Nov 15, 2020",20/21,Corona virus,11,"Sep 7, 2020","Sep 18, 2020",20/21,Ankle Injury,16,"Jul 25, 2020","Aug 10, 2020",19/20,Rest ,2,"Feb 14, 2020","Feb 16, 2020",19/20,Adductor problems,4,"Nov 7, 2019","Nov 11, 2019",19/20,Thigh Problems,15,"Oct 2, 2019","Oct 17, 2019",19/20,Hamstring Injury,30,"Aug 26, 2019","Sep 25, 2019",18/19,Shoulder Injury,6,"Nov 21, 2018","Nov 27, 2018",17/18,Ankle problems,4,"Mar 1, 2018","Mar 5, 2018",17/18,Head Injury,7,"Jan 22, 2018","Jan 29, 2018",17/18,Knee Problems,3,"Aug 7, 2017","Aug 10, 2017"
7,398073,Thilo Kehrer,Centre-Back,fc-paris-saint-germain,21/22,Corona virus,14,"Jul 16, 2021","Jul 30, 2021",20/21,Ankle problems,3,"Dec 13, 2020","Dec 16, 2020",20/21,Quarantine,2,"Oct 21, 2020","Oct 23, 2020",18/19,Metatarsal Fracture,66,"Mar 31, 2019","Jun 5, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,181767,Sergio Ramos,Centre-Back,fc-paris-saint-germain,21/22,Fitness,35,"Jul 12, 2021","Aug 16, 2021",20/21,Adductor problems,17,"Apr 8, 2021","Apr 25, 2021",20/21,Adductor problems,13,"Jan 23, 2021","Feb 5, 2021",20/21,Hip problems,7,"Dec 10, 2020","Dec 17, 2020",20/21,Adductor problems,6,"Nov 25, 2020","Dec 1, 2020",20/21,Adductor problems,4,"Oct 14, 2020","Oct 18, 2020",20/21,Corona virus,14,"Sep 2, 2020","Sep 16, 2020",19/20,Thigh Muscle Strain,21,"Jan 23, 2020","Feb 13, 2020",19/20,groin strain,7,"Jan 13, 2020","Jan 20, 2020",18/19,Ill,13,"Apr 5, 2019","Apr 18, 2019",17/18,Muscle Injury,7,"Feb 26, 2018","Mar 5, 2018",17/18,Rest ,3,"Nov 27, 2017","Nov 30, 2017",17/18,Rest ,7,"Nov 2, 2017","Nov 9, 2017",15/16,Adductor problems,10,"Jan 18, 2016","Jan 28, 2016",15/16,Hamstring Injury,24,"Oct 26, 2015","Nov 19, 2015"
9,606576,El Chadaille Bitshiabu,Centre-Back,fc-paris-saint-germain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,126710,Nuno Mendes,Left-Back,fc-paris-saint-germain,21/22,Ill,12,"Oct 2, 2021","Oct 14, 2021",21/22,Adductor problems,28,"Aug 19, 2021","Sep 16, 2021",20/21,Sprained ankle,30,"May 11, 2021","Jun 10, 2021",20/21,Calf Injury,17,"Mar 29, 2021","Apr 15, 2021",20/21,Groin Strain,17,"Dec 21, 2020","Jan 7, 2021",20/21,Thigh Problems,20,"Aug 1, 2020","Aug 21, 2020",19/20,Rest ,2,"Feb 14, 2020","Feb 16, 2020",19/20,Unknown Injury,11,"Nov 20, 2019","Dec 1, 2019",19/20,Ill,13,"Aug 16, 2019","Aug 29, 2019",18/19,Fitness,15,"Nov 8, 2018","Nov 23, 2018",18/19,Herniated Disc,89,"Aug 10, 2018","Nov 7, 2018",18/19,Back Injury,19,"Jul 11, 2018","Jul 30, 2018",17/18,Knock,4,"Apr 16, 2018","Apr 20, 2018",17/18,Thigh Problems,8,"Feb 8, 2018","Feb 16, 2018",17/18,Knee Injury,11,"Oct 5, 2017","Oct 16, 2017"
